time,ax,ay,az,atotal
3.629406,2.0628,3.3333,-0.7178,3.985
3.646666,2.5434,3.7821,2.2802,5.096
3.667255,2.1006,2.2644,3.8478,4.934
3.687068,1.7725,1.8991,2.7533,3.785
3.707059,0.4359,1.5394,1.3569,2.098
3.732353,-0.6049,1.5893,0.5678,1.793
3.747291,-0.4812,2.1160,1.2397,2.499
3.770115,-0.1042,2.2638,0.3531,2.294
3.787551,-2.2629,-0.0067,0.6108,2.344
3.809642,-5.0352,-0.9303,4.7180,6.963
3.828874,-4.6364,-1.5380,5.1910,7.128
3.850592,-5.1010,-2.2506,0.9665,5.659
3.878857,-5.2336,-4.0238,2.5982,7.095
3.889989,-4.0225,-5.5976,6.1319,9.226
3.907902,-5.7197,-5.2470,4.5079,8.976
3.930676,-5.2597,-3.5901,1.3381,6.507
3.947961,-5.3912,-4.1609,-2.1480,7.141
3.971022,-1.5184,-7.5950,-3.4612,8.483
3.997740,3.4209,-9.4853,-3.3770,10.634
4.010762,4.6440,-8.2562,-2.0446,9.691
4.028408,4.7060,-6.8481,0.6011,8.331
4.050461,3.4678,-4.2317,1.2520,5.612
4.068352,1.9363,-1.8352,-6.6832,7.196
4.092156,0.0171,0.0715,-8.3014,8.302
4.109274,0.2666,2.6501,-3.1562,4.130
4.141603,0.1967,5.2690,-6.6496,8.486
4.148762,0.0555,7.4634,-9.1278,11.791
4.171907,0.6593,7.9913,-6.6366,10.409
4.188814,1.9382,7.9435,-6.9090,10.705
4.211989,2.5748,8.0811,-5.8780,10.319
4.238669,2.0604,7.4467,-4.9708,9.187
4.251575,1.5342,6.5303,-3.3965,7.519
4.269081,1.3393,5.7312,-0.0358,5.886
4.292024,0.4059,3.4216,3.3319,4.793
4.311085,0.7988,-3.2801,8.4820,9.129
4.334347,1.6571,-16.6615,13.3574,21.419
4.359770,-2.5691,-14.8860,7.3819,16.813
4.371390,0.1955,4.7738,3.5116,5.930
4.391650,8.1375,7.9576,0.2229,11.384
4.409783,9.5765,-9.1872,-7.6969,15.341
4.432123,4.4559,-19.0204,-8.5048,21.306
4.452627,-3.0900,-0.9011,-3.1544,4.507
4.472054,-5.6841,6.9472,-1.7716,9.149
4.501073,-6.0052,-2.2293,-9.0072,11.053
4.512224,-4.1619,-4.6321,-12.1658,13.667
4.534023,-3.2821,-4.3996,-7.5912,9.368
4.552193,-2.2493,-0.6384,-0.3537,2.365
4.572182,-0.8057,0.9943,1.8337,2.236
4.593005,-0.3737,0.4792,-0.7937,1.000
4.614794,2.7888,2.8989,-0.3975,4.042
4.636735,4.3589,3.4029,3.8091,6.715
4.653303,3.5927,2.5071,4.8539,6.539
4.671864,2.2933,2.8585,2.5135,4.444
4.693754,0.2951,1.9421,0.1780,1.972
4.711986,-0.6511,1.6404,-1.0448,2.051
4.733975,-0.4177,3.4118,0.8209,3.534
4.754668,-1.4237,3.2316,2.6282,4.402
4.785358,-2.9272,-0.1114,2.3669,3.766
4.791910,-4.0613,-1.8386,2.5359,5.129
4.814193,-2.8653,-1.5321,2.5259,4.116
4.832623,-2.6427,-2.6749,1.9950,4.257
4.856948,-2.7880,-4.8775,5.5417,7.891
4.884370,-3.2933,-5.0522,6.3002,8.721
4.894773,-6.0807,-4.2450,3.3386,8.133
4.912088,-7.5219,-2.6491,-0.4121,7.985
4.937539,-7.7761,-3.0625,-3.9898,9.261
4.954262,-3.0809,-6.3013,-1.8414,7.252
4.987351,1.9271,-9.6488,-0.2954,9.844
4.992461,3.7107,-10.0646,-2.0038,10.912
5.015858,4.9993,-8.6744,-1.6594,10.149
5.033724,4.1915,-5.7628,-1.8139,7.353
5.055850,2.2416,-1.6591,-1.9089,3.380
5.072912,0.4853,-0.2830,-7.8453,7.865
5.100153,-0.6744,0.8572,-7.5011,7.580
5.112620,-0.2889,2.3024,-1.7824,2.926
5.136231,-0.0809,3.8615,-5.9911,7.128
5.153309,1.0354,6.8297,-9.7053,11.913
5.176333,1.9947,8.9475,-7.4450,11.810
5.203483,2.2689,9.0689,-5.2699,10.731
5.215546,1.5156,7.4841,-5.2725,9.279
5.233920,1.0916,6.2846,-5.4631,8.398
5.254425,1.0810,5.7637,-4.8960,7.639
5.274594,1.6821,5.0002,-2.1244,5.687
5.301727,1.4972,3.5040,0.6514,3.866
5.316485,1.2649,1.0471,3.0284,3.445
5.336466,3.1947,-3.5844,7.3068,8.743
5.358943,1.6356,-13.2814,11.6157,17.720
